9502,3,16,599,-3,-8,10,50,-10,617,0,-1
9506,17,0,599,-3,-8,10,50,14,617,0,-1
9510,31,-15,600,-2,-8,10,50,37,617,0,-1
9514,0,15,599,-1,-8,10,50,-12,617,0,-1
9518,16,-1,599,0,-8,10,50,14,618,0,-1
9522,14,-1,599,1,-8,10,50,12,617,0,-1
9526,14,-1,599,2,-8,10,50,12,618,0,-1
9530,0,14,598,3,-8,10,50,-12,618,0,-1
9534,20,3,598,4,-7,10,50,13,617,0,-1
9538,17,3,598,6,-7,10,50,11,617,0,-1
9542,16,1,598,7,-7,10,50,11,616,0,-1
9546,0,16,597,8,-7,10,50,-13,617,0,-1
9550,16,0,597,9,-7,10,50,12,618,0,-1
9554,51,-22,599,10,-7,11,50,59,618,0,-1
9558,-10,39,597,12,-7,11,50,-39,620,0,-1
9562,21,4,597,13,-7,11,50,13,621,0,-1
9566,-27,51,594,14,-7,11,50,-63,620,0,-1
9570,71,-35,597,15,-7,12,50,86,620,0,-1
9574,9,33,596,16,-6,12,50,-19,618,0,-1
9578,-21,57,593,16,-6,12,50,-63,616,0,-1
9582,69,-36,596,17,-6,12,50,84,616,0,-1
9586,23,17,596,18,-5,12,50,4,615,0,-1
9590,23,12,596,18,-5,12,50,9,616,0,-1
9594,13,32,595,18,-5,13,50,-15,616,0,-1
9598,26,14,595,18,-5,13,50,9,617,0,-1
9602,13,34,594,18,-4,13,50,-16,618,0,-1
9606,48,6,595,17,-4,14,50,33,618,0,-1
9610,34,25,595,17,-3,14,50,6,617,0,-1
9614,29,18,595,16,-3,14,50,8,615,0,-1
9618,0,52,593,16,-3,15,50,-41,614,0,-1
9622,34,23,593,15,-2,15,50,9,614,0,-1
9626,49,10,594,14,-1,16,50,30,613,0,-1
9630,34,27,594,14,-1,16,50,5,612,0,-1
9634,14,36,593,12,-1,16,50,-17,612,0,-1
9638,38,28,593,12,0,17,50,7,611,0,-1
9642,49,11,594,10,1,17,50,30,607,0,-1
9646,14,38,593,10,1,18,50,-19,601,0,-1
9650,7,28,592,8,2,18,50,-17,588,0,-1
9654,23,15,592,8,3,19,50,6,583,0,-1
9658,12,6,592,7,3,19,50,4,581,0,-1
9662,14,8,592,6,4,20,50,4,577,0,-1
9666,12,6,592,6,5,20,50,4,578,0,-1
9670,10,4,592,5,5,21,50,4,579,0,-1
9674,10,4,592,5,6,21,50,4,582,0,-1
9678,26,-10,593,4,6,22,50,29,585,0,-1
9682,-3,22,592,4,7,22,50,-20,590,0,-1
9686,33,-5,593,4,7,23,50,31,598,0,-1
9690,3,29,592,5,8,23,50,-20,602,0,-1
9694,30,-8,593,5,8,23,50,31,604,0,-1
9698,38,1,594,6,9,24,50,29,605,0,-1
9702,0,24,593,6,9,24,50,-19,604,0,-1
9706,13,3,593,7,9,24,50,7,606,0,-1
9710,22,14,593,8,10,25,50,6,607,0,-1
9714,16,9,593,8,10,25,50,6,608,0,-1
9718,42,4,594,9,11,26,50,30,612,0,-1
9722,21,14,594,10,11,26,50,5,614,0,-1
9726,3,25,593,11,11,26,50,-17,615,0,-1
9730,24,14,593,12,12,27,50,7,619,0,-1
9734,8,31,592,12,12,27,50,-18,616,0,-1
9738,18,9,592,13,12,27,50,6,613,0,-1
9742,39,2,593,14,13,28,50,29,609,0,-1
9746,0,25,592,14,13,28,50,-20,606,0,-1
9750,-4,17,591,14,13,28,50,-18,604,0,-1
9754,16,9,591,14,14,29,50,5,599,0,-1
9758,13,9,591,14,15,29,50,3,597,0,-1
9762,-17,39,589,14,15,30,50,-45,596,0,-1
9766,40,-27,591,14,15,30,50,54,600,0,-1
9770,-12,17,590,13,16,30,50,-24,603,0,-1
9774,9,3,590,13,16,30,50,4,605,0,-1
9778,6,3,590,12,17,30,50,2,610,0,-1
9782,17,14,590,12,17,31,50,2,612,0,-1
9786,15,11,590,11,17,31,50,2,616,0,-1
9790,28,-6,591,10,17,31,50,27,618,0,-1
9794,1,29,590,10,18,31,50,-22,619,0,-1
9798,0,25,589,9,18,32,50,-20,621,0,-1
9802,55,-10,591,8,19,32,50,52,620,0,-1
9806,3,33,590,8,19,32,50,-24,620,0,-1
9810,17,11,590,7,19,32,50,4,620,0,-1
9814,-4,23,589,7,20,32,50,-21,616,0,-1
9818,15,11,589,6,20,32,50,3,615,0,-1
9822,16,14,589,6,21,32,50,1,614,0,-1
9826,17,15,589,6,21,33,50,1,612,0,-1
9830,12,10,589,6,21,33,50,1,612,0,-1
9834,16,14,589,7,22,33,50,1,613,0,-1
9838,27,-5,590,7,22,33,50,26,613,0,-1
9842,14,13,590,8,23,33,50,1,613,0,-1
9846,36,1,591,8,23,34,50,27,617,0,-1
9850,0,28,590,9,23,34,50,-22,616,0,-1
9854,14,8,590,9,23,34,50,4,618,0,-1
9858,17,14,590,10,24,34,50,2,619,0,-1
9862,14,11,590,10,24,34,50,2,619,0,-1
9866,24,20,590,11,25,35,50,2,618,0,-1
9870,20,16,590,12,25,35,50,2,619,0,-1
9874,15,11,590,12,25,35,50,2,617,0,-1
9878,3,30,589,12,26,36,50,-21,617,0,-1
9882,22,18,589,13,26,36,50,3,618,0,-1
9886,24,22,589,13,27,36,50,1,618,0,-1
9890,19,17,589,13,27,36,50,1,618,0,-1
9894,16,14,589,13,27,36,50,1,618,0,-1
9898,10,39,588,13,28,37,50,-23,617,0,-1
9902,42,9,589,13,29,37,50,26,616,0,-1
9906,3,34,588,12,29,37,50,-24,614,0,-1
9910,22,19,588,12,29,38,50,2,613,0,-1
9914,22,22,588,12,30,38,50,0,613,0,-1
9918,23,22,588,11,31,38,50,0,612,0,-1
9922,16,16,588,10,31,38,50,0,611,0,-1
9926,8,38,587,10,32,39,50,-24,609,0,-1
9930,32,0,588,9,32,39,50,25,608,0,-1
9934,32,3,589,9,33,39,50,23,608,0,-1
9938,20,20,589,8,33,40,50,0,610,0,-1
9942,7,36,588,8,34,40,50,-23,611,0,-1
9946,24,21,588,8,35,40,50,2,612,0,-1
9950,24,23,588,8,35,41,50,0,612,0,-1
9954,25,24,588,8,36,41,50,0,612,0,-1
9958,27,26,588,8,36,42,50,0,614,0,-1
9962,43,11,589,8,37,42,50,25,614,0,-1
9966,5,36,588,8,37,42,50,-24,613,0,-1
9970,13,42,587,8,38,43,50,-22,612,0,-1
9974,41,9,588,8,39,43,50,25,608,0,-1
9978,24,25,588,8,39,44,50,-1,607,0,-1
9982,24,24,588,9,40,44,50,0,607,0,-1
9986,38,6,589,9,41,44,50,25,605,0,-1
9990,37,6,590,10,41,45,50,24,604,0,-1
9994,5,34,589,10,42,45,50,-23,603,0,-1
9998,45,10,590,10,43,46,50,27,606,0,-1
10002,5,35,589,11,43,46,50,-23,607,0,-1
10006,24,19,589,11,44,47,50,3,609,0,-1
10010,39,6,590,11,44,48,50,26,611,0,-1
10014,31,30,590,12,45,48,50,1,612,0,-1
10018,25,22,590,12,45,48,50,2,613,0,-1
10022,17,44,589,12,46,49,50,-21,612,0,-1
10026,38,34,589,12,47,50,50,3,612,0,-1
10030,27,25,589,12,47,50,50,1,610,0,-1
10034,12,41,588,12,48,50,50,-23,610,0,-1
10038,33,31,588,11,49,51,50,2,609,0,-1
10042,44,12,589,11,49,52,50,25,606,0,-1
10046,26,26,589,11,50,52,50,0,605,0,-1
10050,32,30,589,11,51,53,50,1,605,0,-1
10054,-32,88,585,10,52,53,50,-97,603,0,-1
10058,74,-22,588,10,53,54,50,77,603,0,-1
10062,-3,63,586,10,53,55,50,-53,602,0,-1
10066,59,-4,588,10,54,55,50,50,603,0,-1
10070,46,18,589,9,55,56,50,22,604,0,-1
10074,22,22,589,9,55,56,50,0,603,0,-1
10078,28,26,589,9,56,57,50,1,603,0,-1
10082,33,31,589,9,57,58,50,1,604,0,-1
10086,25,23,589,9,58,58,50,1,606,0,-1
10090,38,36,589,8,59,59,50,1,609,0,-1
10094,34,32,589,8,59,60,50,1,608,0,-1
10098,32,30,589,8,60,60,50,1,608,0,-1
10102,36,34,589,9,61,61,50,1,607,0,-1
10106,48,15,590,9,61,62,50,26,606,0,-1
10110,35,34,590,9,62,63,50,1,605,0,-1
10114,31,27,590,9,63,64,50,2,602,0,-1
10118,33,29,590,10,64,64,50,2,600,0,-1
10122,4,63,588,10,65,65,50,-46,600,0,-1
10126,62,-4,590,10,65,66,50,53,599,0,-1
10130,8,39,589,10,66,67,50,-25,597,0,-1
10134,45,10,590,10,67,68,50,27,597,0,-1
10138,26,24,590,10,67,68,50,1,600,0,-1
10142,15,42,589,11,68,69,50,-21,601,0,-1
10146,64,0,591,11,69,70,50,52,601,0,-1
10150,12,42,590,11,70,70,50,-24,601,0,-1
10154,50,13,591,11,71,71,50,29,603,0,-1
10158,30,27,591,11,71,72,50,2,605,0,-1
10162,35,30,591,11,72,73,50,3,605,0,-1
10166,38,33,591,11,73,74,50,3,605,0,-1
10170,33,28,591,11,74,74,50,3,604,0,-1
10174,36,31,591,10,75,75,50,3,604,0,-1
10178,32,27,591,10,75,76,50,3,604,0,-1
10182,19,45,590,10,76,77,50,-20,603,0,-1
10186,52,15,591,10,77,78,50,29,602,0,-1
10190,21,49,590,10,78,79,50,-22,602,0,-1
10194,38,33,590,10,79,80,50,4,601,0,-1
10198,41,6,591,10,79,80,50,27,600,0,-1
10202,43,9,592,10,80,81,50,26,599,0,-1
10206,15,42,591,9,81,82,50,-21,599,0,-1
10210,19,43,590,9,82,83,50,-19,599,0,-1
10214,50,14,591,9,83,84,50,29,599,0,-1
10218,27,25,591,9,83,85,50,2,598,0,-1
10222,32,27,591,9,84,86,50,3,600,0,-1
10226,28,23,591,9,85,86,50,3,601,0,-1
10230,32,27,591,9,86,87,50,3,603,0,-1
10234,34,29,591,10,87,88,50,3,603,0,-1
10238,30,25,591,10,87,89,50,3,604,0,-1
10242,32,28,591,10,89,90,50,3,604,0,-1
10246,28,23,591,10,89,90,50,3,604,0,-1
10250,16,42,590,10,90,91,50,-20,604,0,-1
10254,79,-18,593,10,91,92,50,78,603,0,-1
10258,-18,72,590,10,91,93,50,-72,604,0,-1
10262,34,25,590,10,92,94,50,7,603,0,-1
10266,27,24,590,10,93,95,50,2,603,0,-1
10270,14,42,589,10,94,95,50,-21,603,0,-1
10274,48,13,590,10,95,96,50,27,604,0,-1
10278,33,31,590,10,96,97,50,1,603,0,-1
10282,36,32,590,10,97,98,50,2,604,0,-1
10286,39,4,591,10,97,98,50,27,603,0,-1
10290,-3,54,589,11,98,99,50,-47,603,0,-1
10294,47,10,590,11,99,100,50,29,604,0,-1
10298,31,30,590,11,100,101,50,1,604,0,-1
10302,35,32,590,10,101,102,50,2,605,0,-1
10306,24,21,590,10,101,102,50,2,606,0,-1
10310,11,39,589,10,102,103,50,-21,604,0,-1
10314,46,11,590,10,103,104,50,27,605,0,-1
10318,25,24,590,10,104,104,50,1,606,0,-1
10322,29,26,590,10,105,105,50,2,606,0,-1
10326,40,6,591,10,105,106,50,27,605,0,-1
10330,12,40,590,10,107,107,50,-22,604,0,-1
10334,46,9,591,10,107,108,50,29,603,0,-1
10338,26,23,591,10,108,108,50,2,605,0,-1
10342,15,41,590,10,109,109,50,-20,606,0,-1
10346,43,6,591,10,109,110,50,29,607,0,-1
10350,38,5,592,10,110,110,50,26,607,0,-1
10354,14,40,591,10,111,111,50,-21,610,0,-1
10358,27,21,591,10,111,112,50,5,610,0,-1
10362,46,10,592,10,112,113,50,28,610,0,-1
10366,11,38,591,10,113,113,50,-21,609,0,-1
10370,26,19,591,10,113,114,50,5,610,0,-1
10374,29,25,591,10,114,115,50,3,611,0,-1
10378,33,28,591,10,115,116,50,3,611,0,-1
10382,22,18,591,10,115,116,50,3,610,0,-1
10386,27,22,591,10,116,117,50,3,610,0,-1
10390,33,28,591,10,117,118,50,3,613,0,-1
10394,22,17,591,10,117,118,50,3,611,0,-1
10398,13,39,590,10,118,119,50,-20,613,0,-1
10402,48,12,591,10,119,120,50,29,613,0,-1
10406,22,19,591,10,119,120,50,2,612,0,-1
10410,12,38,590,10,120,121,50,-20,612,0,-1
10414,48,12,591,10,121,122,50,29,612,0,-1
10418,53,-11,593,10,121,122,50,51,612,0,-1
10422,-19,70,590,10,122,123,50,-71,611,0,-1
10426,34,24,590,10,123,124,50,7,611,0,-1
10430,23,19,590,10,123,124,50,2,613,0,-1
10434,29,26,590,10,124,125,50,2,613,0,-1
10438,34,31,590,10,125,126,50,2,614,0,-1
10442,24,20,590,10,125,126,50,2,614,0,-1
10446,14,41,589,10,126,127,50,-21,614,0,-1
10450,34,30,589,10,127,128,50,3,615,0,-1
10454,40,7,590,10,127,128,50,26,615,0,-1
10458,13,43,589,10,128,129,50,-23,614,0,-1
10462,35,30,589,10,129,130,50,3,614,0,-1
10466,23,21,589,10,129,130,50,1,612,0,-1
10470,28,26,589,10,130,131,50,1,612,0,-1
10474,48,15,590,10,131,132,50,26,612,0,-1
10478,13,42,589,10,132,132,50,-23,610,0,-1
10482,27,23,589,10,132,133,50,3,610,0,-1
10486,61,-2,591,10,133,134,50,51,610,0,-1
10490,3,63,589,10,134,135,50,-48,611,0,-1
10494,-12,73,586,10,135,135,50,-69,612,0,-1
10498,76,-20,589,10,135,136,50,77,612,0,-1
10502,16,51,588,10,136,137,50,-27,612,0,-1
10506,39,36,588,10,137,138,50,2,613,0,-1
10510,29,28,588,10,137,138,50,0,615,0,-1
10514,31,31,588,10,138,139,50,0,612,0,-1
10518,35,34,588,10,139,140,50,0,612,0,-1
10522,23,23,588,10,139,140,50,0,610,0,-1
10526,12,42,587,10,140,141,50,-24,608,0,-1
10530,46,14,588,10,141,142,50,25,607,0,-1
10534,31,32,588,10,142,143,50,-1,605,0,-1
10538,32,31,588,10,143,144,50,0,602,0,-1
10542,22,21,588,10,143,144,50,0,603,0,-1
10546,25,25,588,10,144,145,50,0,603,0,-1
10550,45,13,589,10,145,146,50,25,605,0,-1
10554,17,47,588,10,146,147,50,-24,606,0,-1
10558,35,33,588,10,147,148,50,2,606,0,-1
10562,26,25,588,10,147,148,50,0,610,0,-1
10566,31,30,588,10,148,149,50,0,611,0,-1
10570,35,35,588,10,149,150,50,0,613,0,-1
10574,37,37,588,10,150,151,50,0,612,0,-1
10578,40,39,588,10,151,152,50,0,612,0,-1
10582,27,27,588,10,151,152,50,0,609,0,-1
10586,30,29,588,10,152,153,50,0,607,0,-1
10590,47,16,589,10,153,154,50,25,605,0,-1
10594,17,47,588,10,154,155,50,-24,603,0,-1
10598,34,32,588,10,155,156,50,2,602,0,-1
10602,28,28,588,10,156,156,50,0,602,0,-1
10606,14,44,587,10,157,157,50,-24,600,0,-1
10610,41,8,588,10,157,158,50,25,601,0,-1
10614,12,44,587,10,158,159,50,-25,603,0,-1
10618,46,14,588,10,159,160,50,25,603,0,-1
10622,16,49,587,10,160,161,50,-25,604,0,-1
10626,49,17,588,10,161,162,50,25,603,0,-1
10630,7,39,587,10,161,162,50,-25,605,0,-1
10634,33,32,587,10,163,163,50,1,605,0,-1
10638,43,13,588,10,163,164,50,24,605,0,-1
10642,14,46,587,10,164,165,50,-25,605,0,-1
10646,27,26,587,10,165,166,50,1,606,0,-1
10650,44,14,588,10,166,166,50,24,606,0,-1
10654,16,48,587,10,167,167,50,-25,606,0,-1
10658,50,17,588,10,168,168,50,25,606,0,-1
10662,27,29,588,10,169,168,50,-1,605,0,-1
10666,8,39,587,10,169,169,50,-24,604,0,-1
10670,43,11,588,10,170,170,50,25,605,0,-1
10674,29,30,588,10,171,171,50,-1,605,0,-1
10678,32,31,588,10,172,172,50,0,605,0,-1
10682,28,27,588,10,173,172,50,0,606,0,-1
10686,30,30,588,10,174,173,50,0,606,0,-1
10690,32,32,588,10,175,174,50,0,606,0,-1
10694,28,27,588,10,175,175,50,0,607,0,-1
10698,36,36,588,10,177,176,50,0,606,0,-1
10702,32,31,588,10,177,177,50,0,607,0,-1
10706,33,32,588,10,178,178,50,0,606,0,-1
10710,27,26,588,10,179,178,50,0,604,0,-1
10714,29,29,588,10,180,179,50,0,604,0,-1
10718,45,14,589,10,181,180,50,25,602,0,-1
10722,14,45,588,10,182,181,50,-24,600,0,-1
10726,31,28,588,10,183,182,50,2,599,0,-1
10730,22,22,588,10,184,182,50,0,596,0,-1
10734,-6,54,586,10,185,183,50,-48,596,0,-1
10738,21,19,586,10,185,184,50,1,598,0,-1
10742,5,38,585,10,187,185,50,-26,598,0,-1
10746,17,18,585,10,187,186,50,-1,599,0,-1
10750,-25,70,582,10,188,186,50,-76,601,0,-1
10754,56,-4,584,10,189,187,50,48,604,0,-1
10758,-11,58,582,10,190,187,50,-56,607,0,-1
10762,27,30,582,10,191,188,50,-2,609,0,-1
10766,23,31,582,10,192,188,50,-6,613,0,-1
10770,12,51,581,10,193,189,50,-30,614,0,-1
10774,31,38,581,10,195,189,50,-5,616,0,-1
10778,41,19,582,10,195,190,50,17,614,0,-1
10782,12,53,581,10,197,190,50,-32,613,0,-1
10786,55,0,583,10,198,191,50,43,611,0,-1
10790,-8,62,581,10,199,191,50,-57,604,0,-1
10794,40,14,582,10,200,192,50,20,602,0,-1
10798,-13,57,580,10,201,192,50,-57,601,0,-1
10802,49,-6,582,10,202,193,50,44,596,0,-1
10806,18,29,582,10,203,194,50,-9,598,0,-1
10810,31,7,583,10,204,194,50,18,599,0,-1
10814,13,22,583,10,205,194,50,-6,603,0,-1
10818,18,25,583,10,206,195,50,-4,604,0,-1
10822,23,29,583,10,207,196,50,-4,608,0,-1
10826,22,29,583,10,208,196,50,-4,613,0,-1
10830,22,28,583,10,209,196,50,-4,617,0,-1
10834,28,34,583,10,210,197,50,-4,620,0,-1
10838,33,39,583,10,211,198,50,-4,622,0,-1
10842,40,15,584,10,211,198,50,19,622,0,-1
10846,19,57,583,10,213,199,50,-30,621,0,-1
10850,38,12,584,10,213,199,50,21,615,0,-1
10854,24,31,584,10,214,200,50,-5,612,0,-1
10858,20,25,584,10,215,200,50,-3,608,0,-1
10862,21,26,584,10,216,201,50,-3,604,0,-1
10866,37,11,585,10,217,202,50,20,601,0,-1
10870,17,23,585,10,218,202,50,-4,601,0,-1
10874,22,25,585,10,219,203,50,-2,603,0,-1
10878,40,13,586,10,220,204,50,21,604,0,-1
10882,22,26,586,10,221,204,50,-3,607,0,-1
10886,38,9,587,10,221,205,50,23,612,0,-1
10890,27,30,587,10,222,206,50,-2,613,0,-1
10894,41,11,588,10,223,206,50,24,614,0,-1
10898,15,47,587,10,224,207,50,-25,616,0,-1
10902,35,34,587,10,225,208,50,1,616,0,-1
10906,40,10,588,10,225,208,50,24,616,0,-1
10910,12,44,587,10,226,209,50,-25,614,0,-1
10914,47,14,588,10,227,210,50,25,611,0,-1
10918,26,28,588,10,228,210,50,-1,611,0,-1
10922,30,29,588,10,229,211,50,0,610,0,-1
10926,26,25,588,10,229,212,50,0,609,0,-1
10930,22,22,588,10,230,212,50,0,608,0,-1
10934,26,25,588,10,231,213,50,0,607,0,-1
10938,45,13,589,10,232,214,50,25,608,0,-1
10942,24,24,589,10,233,214,50,0,607,0,-1
10946,21,19,589,10,233,215,50,1,606,0,-1
10950,57,-6,591,10,234,216,50,51,607,0,-1
10954,14,44,590,10,235,217,50,-24,609,0,-1
10958,44,8,591,10,235,218,50,29,610,0,-1
10962,10,38,590,10,236,218,50,-22,610,0,-1
10966,46,9,591,10,237,219,50,29,610,0,-1
10970,27,24,591,10,237,220,50,2,612,0,-1
10974,25,21,591,10,238,220,50,3,612,0,-1
10978,30,26,591,10,239,221,50,3,613,0,-1
10982,28,23,591,10,239,222,50,3,613,0,-1
10986,47,12,592,10,240,223,50,28,613,0,-1
10990,35,31,592,10,241,224,50,3,613,0,-1
10994,26,20,592,10,241,224,50,4,613,0,-1
10998,15,40,591,10,242,225,50,-19,612,0,-1
11002,49,12,592,10,243,226,50,30,611,0,-1
11006,36,31,592,10,244,227,50,3,611,0,-1
11010,33,27,592,10,244,228,50,4,612,0,-1
11014,45,8,593,10,245,228,50,29,611,0,-1
11018,17,42,592,10,246,229,50,-20,609,0,-1
11022,52,13,593,10,247,230,50,31,610,0,-1
11026,31,26,593,10,247,231,50,4,609,0,-1
11030,35,28,593,10,248,232,50,6,609,0,-1
11034,30,22,593,10,249,232,50,6,606,0,-1
11038,26,18,593,10,249,234,50,6,605,0,-1
11042,45,6,594,10,250,234,50,30,605,0,-1
11046,31,24,594,10,251,235,50,5,604,0,-1
11050,28,19,594,10,251,236,50,7,604,0,-1
11054,31,22,594,10,252,237,50,7,604,0,-1
11058,35,26,594,10,253,238,50,7,606,0,-1
11062,24,15,594,10,253,238,50,7,607,0,-1
11066,46,6,595,10,254,239,50,31,610,0,-1
11070,36,28,595,10,255,240,50,6,614,0,-1
11074,34,24,595,10,255,241,50,8,614,0,-1
11078,38,28,595,10,256,242,50,8,615,0,-1
11082,41,31,595,10,257,243,50,8,614,0,-1
11086,37,27,595,10,257,244,50,8,613,0,-1
11090,40,29,595,10,258,245,50,8,612,0,-1
11094,56,15,596,10,259,246,50,32,609,0,-1
11098,13,34,595,10,259,246,50,-16,607,0,-1
11102,38,26,595,10,260,248,50,9,604,0,-1
11106,47,6,596,10,261,248,50,32,603,0,-1
11110,11,32,595,10,261,249,50,-16,601,0,-1
11114,29,17,595,10,262,250,50,9,600,0,-1
11118,46,5,596,10,263,251,50,32,600,0,-1
11122,33,23,596,10,264,252,50,7,601,0,-1
11126,37,25,596,10,265,253,50,9,603,0,-1
11130,32,20,596,10,265,254,50,9,604,0,-1
11134,35,23,596,10,266,255,50,9,605,0,-1
11138,38,26,596,10,267,256,50,9,607,0,-1
11142,43,1,597,10,267,256,50,34,608,0,-1
11146,33,22,597,10,268,258,50,8,610,0,-1
11150,38,24,597,10,269,258,50,10,611,0,-1
11154,35,22,597,10,269,259,50,10,612,0,-1
11158,38,25,597,10,270,260,50,10,612,0,-1
11162,55,11,598,10,271,261,50,35,610,0,-1
11166,35,22,598,10,271,262,50,9,609,0,-1
11170,37,22,598,10,272,263,50,11,606,0,-1
11174,54,9,599,10,273,264,50,36,605,0,-1
11178,18,35,598,10,273,265,50,-13,604,0,-1
11182,36,19,598,10,274,266,50,13,602,0,-1
11186,51,6,599,10,275,267,50,36,601,0,-1
11190,14,31,598,10,275,268,50,-13,600,0,-1
11194,49,1,599,10,276,269,50,37,600,0,-1
11198,33,20,599,10,277,270,50,11,600,0,-1
11202,14,29,598,10,277,271,50,-12,600,0,-1
11206,49,1,599,10,278,272,50,37,602,0,-1
11210,35,21,599,10,279,273,50,11,603,0,-1
11214,32,16,599,10,279,274,50,12,605,0,-1
11218,36,20,599,10,280,275,50,12,607,0,-1
11222,39,23,599,10,281,276,50,12,608,0,-1
11226,35,19,599,10,281,277,50,12,609,0,-1
11230,22,37,598,10,282,278,50,-12,609,0,-1
11234,40,24,598,10,283,279,50,13,608,0,-1
11238,34,19,598,10,283,280,50,11,607,0,-1
11242,19,36,597,10,284,281,50,-13,604,0,-1
11246,36,20,597,10,285,282,50,12,602,0,-1
11250,21,8,597,10,285,283,50,10,599,0,-1
11254,0,48,595,10,286,284,50,-38,598,0,-1
